time,country,crude_oil_100,natural_gas_100,coal_100,elec_100,steel_100,copper_100,aluminum_100
2020M06,Lithuania,65.5,64.35,83.49,112.09,169.0,85.54,70.86
2020M06,Luxembourg,65.5,64.35,83.49,102.41,169.0,85.54,70.86
2020M06,Hungary,65.5,64.35,83.49,103.37,169.0,85.54,70.86
2020M06,Malta,65.5,64.35,83.49,104.42,169.0,85.54,70.86
2020M06,Netherlands,65.5,64.35,83.49,105.38,169.0,85.54,70.86
2020M06,Austria,65.5,64.35,83.49,106.34,169.0,85.54,70.86
2020M06,Poland,65.5,64.35,83.49,107.39,169.0,85.54,70.86
2020M06,Portugal,65.5,64.35,83.49,120.69,169.0,85.54,70.86
2020M06,Romania,65.5,64.35,83.49,119.58,169.0,85.54,70.86
2020M06,Slovenia,65.5,64.35,83.49,118.59,169.0,85.54,70.86
2020M06,Slovakia,65.5,64.35,83.49,117.49,169.0,85.54,70.86
2020M06,Finland,65.5,64.35,83.49,116.39,169.0,85.54,70.86
2020M06,Sweden,65.5,64.35,83.49,115.39,169.0,85.54,70.86
2020M07,EU,74.11,61.68,83.17,100.61,173.7,95.55,74.74
2020M07,Belgium,74.11,61.68,83.17,101.51,173.7,95.55,74.74
2020M07,Bulgaria,74.11,61.68,83.17,102.46,173.7,95.55,74.74
2020M07,Czechia,74.11,61.68,83.17,103.35,173.7,95.55,74.74
2020M07,Denmark,74.11,61.68,83.17,104.25,173.7,95.55,74.74
2020M07,Germany,74.11,61.68,83.17,105.2,173.7,95.55,74.74
2020M07,Estonia,74.11,61.68,83.17,106.74,173.7,95.55,74.74
2020M07,Ireland,74.11,61.68,83.17,107.38,173.7,95.55,74.74
2020M07,Greece,74.11,61.68,83.17,108.02,173.7,95.55,74.74
2020M07,Spain,74.11,61.68,83.17,108.67,173.7,95.55,74.74
2020M07,France,74.11,61.68,83.17,109.38,173.7,95.55,74.74
2020M07,Croatia,74.11,61.68,83.17,110.03,173.7,95.55,74.74
2020M07,Italy,74.11,61.68,83.17,106.95,173.7,95.55,74.74
2020M07,Cyprus,74.11,61.68,83.17,108.06,173.7,95.55,74.74
2020M07,Latvia,74.11,61.68,83.17,109.17,173.7,95.55,74.74
2020M07,Lithuania,74.11,61.68,83.17,110.28,173.7,95.55,74.74
2020M07,Luxembourg,74.11,61.68,83.17,111.39,173.7,95.55,74.74
2020M07,Hungary,74.11,61.68,83.17,112.5,173.7,95.55,74.74
2020M07,Malta,74.11,61.68,83.17,115.17,173.7,95.55,74.74
2020M07,Netherlands,74.11,61.68,83.17,114.82,173.7,95.55,74.74
2020M07,Austria,74.11,61.68,83.17,114.48,173.7,95.55,74.74
2020M07,Poland,74.11,61.68,83.17,114.07,173.7,95.55,74.74
2020M07,Portugal,74.11,61.68,83.17,113.73,173.7,95.55,74.74
2020M07,Romania,74.11,61.68,83.17,113.39,173.7,95.55,74.74
2020M07,Slovenia,74.11,61.68,83.17,98.06,173.7,95.55,74.74
2020M07,Slovakia,74.11,61.68,83.17,98.77,173.7,95.55,74.74
2020M07,Finland,74.11,61.68,83.17,99.48,173.7,95.55,74.74
2020M07,Sweden,74.11,61.68,83.17,100.23,173.7,95.55,74.74
2020M08,EU,75.13,65.37,79.73,100.94,172.38,100.38,79.94
2020M08,Belgium,75.13,65.37,79.73,101.65,172.38,100.38,79.94
2020M08,Bulgaria,75.13,65.37,79.73,104.49,172.38,100.38,79.94
2020M08,Czechia,75.13,65.37,79.73,105.01,172.38,100.38,79.94
2020M08,Denmark,75.13,65.37,79.73,105.54,172.38,100.38,79.94
2020M08,Germany,75.13,65.37,79.73,106.07,172.38,100.38,79.94
2020M08,Estonia,75.13,65.37,79.73,106.6,172.38,100.38,79.94
2020M08,Ireland,75.13,65.37,79.73,107.12,172.38,100.38,79.94
2020M08,Greece,75.13,65.37,79.73,99.47,172.38,100.38,79.94
2020M08,Spain,75.13,65.37,79.73,100.69,172.38,100.38,79.94
2020M08,France,75.13,65.37,79.73,101.92,172.38,100.38,79.94
2020M08,Croatia,75.13,65.37,79.73,103.23,172.38,100.38,79.94
2020M08,Italy,75.13,65.37,79.73,104.46,172.38,100.38,79.94
2020M08,Cyprus,75.13,65.37,79.73,105.68,172.38,100.38,79.94
2020M08,Latvia,75.13,65.37,79.73,100.02,172.38,100.38,79.94
2020M08,Lithuania,75.13,65.37,79.73,101.79,172.38,100.38,79.94
2020M08,Luxembourg,75.13,65.37,79.73,103.51,172.38,100.38,79.94
2020M08,Hungary,75.13,65.37,79.73,105.28,172.38,100.38,79.94
2020M08,Malta,75.13,65.37,79.73,107.06,172.38,100.38,79.94
2020M08,Netherlands,75.13,65.37,79.73,108.78,172.38,100.38,79.94
2020M08,Austria,75.13,65.37,79.73,79.45,172.38,100.38,79.94
2020M08,Poland,75.13,65.37,79.73,80.59,172.38,100.38,79.94
2020M08,Portugal,75.13,65.37,79.73,81.78,172.38,100.38,79.94
2020M08,Romania,75.13,65.37,79.73,82.97,172.38,100.38,79.94
2020M08,Slovenia,75.13,65.37,79.73,84.11,172.38,100.38,79.94
2020M08,Slovakia,75.13,65.37,79.73,85.25,172.38,100.38,79.94
2020M08,Finland,75.13,65.37,79.73,93.64,172.38,100.38,79.94
2020M08,Sweden,75.13,65.37,79.73,92.85,172.38,100.38,79.94
2020M09,EU,79.67,92.41,93.9,92.01,165.07,106.67,82.73
2020M09,Belgium,79.67,92.41,93.9,91.23,165.07,106.67,82.73
2020M09,Bulgaria,79.67,92.41,93.9,90.45,165.07,106.67,82.73
2020M09,Czechia,79.67,92.41,93.9,89.61,165.07,106.67,82.73
2020M09,Denmark,79.67,92.41,93.9,102.58,165.07,106.67,82.73
2020M09,Germany,79.67,92.41,93.9,104.88,165.07,106.67,82.73
2020M09,Estonia,79.67,92.41,93.9,107.18,165.07,106.67,82.73
2020M09,Ireland,79.67,92.41,93.9,109.48,165.07,106.67,82.73
2020M09,Greece,79.67,92.41,93.9,111.71,165.07,106.67,82.73
2020M09,Spain,79.67,92.41,93.9,114.01,165.07,106.67,82.73
2020M09,France,79.67,92.41,93.9,100.43,165.07,106.67,82.73
2020M09,Croatia,79.67,92.41,93.9,100.58,165.07,106.67,82.73
2020M09,Italy,79.67,92.41,93.9,100.65,165.07,106.67,82.73
2020M09,Cyprus,79.67,92.41,93.9,100.72,165.07,106.67,82.73
2020M09,Latvia,79.67,92.41,93.9,100.87,165.07,106.67,82.73
2020M09,Lithuania,79.67,92.41,93.9,100.94,165.07,106.67,82.73
2020M09,Luxembourg,79.67,92.41,93.9,88.04,165.07,106.67,82.73
2020M09,Hungary,79.67,92.41,93.9,89.05,165.07,106.67,82.73
2020M09,Malta,79.67,92.41,93.9,90.11,165.07,106.67,82.73
2020M09,Netherlands,79.67,92.41,93.9,91.13,165.07,106.67,82.73
2020M09,Austria,79.67,92.41,93.9,92.19,165.07,106.67,82.73
2020M09,Poland,79.67,92.41,93.9,93.25,165.07,106.67,82.73
2020M09,Portugal,79.67,92.41,93.9,84.12,165.07,106.67,82.73
2020M09,Romania,79.67,92.41,93.9,86.2,165.07,106.67,82.73
2020M09,Slovenia,79.67,92.41,93.9,88.23,165.07,106.67,82.73
2020M09,Slovakia,79.67,92.41,93.9,90.3,165.07,106.67,82.73
2020M09,Finland,79.67,92.41,93.9,92.32,165.07,106.67,82.73
2020M09,Sweden,79.67,92.41,93.9,94.4,165.07,106.67,82.73
2020M10,EU,74.22,89.67,93.18,97.97,171.24,106.67,80.42
2020M10,Belgium,74.22,89.67,93.18,97.53,171.24,106.67,80.42
2020M10,Bulgaria,74.22,89.67,93.18,97.03,171.24,106.67,80.42
2020M10,Czechia,74.22,89.67,93.18,96.59,171.24,106.67,80.42
2020M10,Denmark,74.22,89.67,93.18,96.16,171.24,106.67,80.42
2020M10,Germany,74.22,89.67,93.18,95.66,171.24,106.67,80.42
2020M10,Estonia,74.22,89.67,93.18,104.67,171.24,106.67,80.42
2020M10,Ireland,74.22,89.67,93.18,105.12,171.24,106.67,80.42
2020M10,Greece,74.22,89.67,93.18,105.57,171.24,106.67,80.42
2020M10,Spain,74.22,89.67,93.18,106.02,171.24,106.67,80.42
2020M10,France,74.22,89.67,93.18,106.4,171.24,106.67,80.42
2020M10,Croatia,74.22,89.67,93.18,106.86,171.24,106.67,80.42
2020M10,Italy,74.22,89.67,93.18,114.13,171.24,106.67,80.42
2020M10,Cyprus,74.22,89.67,93.18,114.5,171.24,106.67,80.42
2020M10,Latvia,74.22,89.67,93.18,114.85,171.24,106.67,80.42
2020M10,Lithuania,74.22,89.67,93.18,115.21,171.24,106.67,80.42
2020M10,Luxembourg,74.22,89.67,93.18,115.47,171.24,106.67,80.42
2020M10,Hungary,74.22,89.67,93.18,115.83,171.24,106.67,80.42
2020M10,Malta,74.22,89.67,93.18,115.09,171.24,106.67,80.42
2020M10,Netherlands,74.22,89.67,93.18,114.68,171.24,106.67,80.42
2020M10,Austria,74.22,89.67,93.18,114.27,171.24,106.67,80.42
2020M10,Poland,74.22,89.67,93.18,113.94,171.24,106.67,80.42
2020M10,Portugal,74.22,89.67,93.18,113.53,171.24,106.67,80.42
2020M10,Romania,74.22,89.67,93.18,113.12,171.24,106.67,80.42
2020M10,Slovenia,74.22,89.67,93.18,85.16,171.24,106.67,80.42
2020M10,Slovakia,74.22,89.67,93.18,85.11,171.24,106.67,80.42
2020M10,Finland,74.22,89.67,93.18,85.06,171.24,106.67,80.42
2020M10,Sweden,74.22,89.67,93.18,85.01,171.24,106.67,80.42
2020M11,EU,74.22,89.67,102.3,85.01,191.62,106.67,80.42
2020M11,Belgium,74.22,89.67,102.3,84.96,191.62,106.67,80.42
2020M11,Bulgaria,74.22,89.67,102.3,80.88,191.62,106.67,80.42
2020M11,Czechia,74.22,89.67,102.3,85.27,191.62,106.67,80.42
2020M11,Denmark,74.22,89.67,102.3,89.66,191.62,106.67,80.42
2020M11,Germany,74.22,89.67,102.3,94.05,191.62,106.67,80.42
2020M11,Estonia,74.22,89.67,102.3,98.39,191.62,106.67,80.42
2020M11,Ireland,74.22,89.67,102.3,102.79,191.62,106.67,80.42
2020M11,Greece,74.22,89.67,102.3,108.63,191.62,106.67,80.42
2020M11,Spain,74.22,89.67,102.3,109.3,191.62,106.67,80.42
2020M11,France,74.22,89.67,102.3,109.97,191.62,106.67,80.42
2020M11,Croatia,74.22,89.67,102.3,110.64,191.62,106.67,80.42
2020M11,Italy,74.22,89.67,102.3,111.24,191.62,106.67,80.42
2020M11,Cyprus,74.22,89.67,102.3,111.91,191.62,106.67,80.42
2020M11,Latvia,74.22,89.67,102.3,112.06,191.62,106.67,80.42
2020M11,Lithuania,74.22,89.67,102.3,112.62,191.62,106.67,80.42
2020M11,Luxembourg,74.22,89.67,102.3,113.25,191.62,106.67,80.42
2020M11,Hungary,74.22,89.67,102.3,113.82,191.62,106.67,80.42
2020M11,Malta,74.22,89.67,102.3,114.38,191.62,106.67,80.42
2020M11,Netherlands,74.22,89.67,102.3,115.01,191.62,106.67,80.42
2020M11,Austria,74.22,89.67,102.3,95.08,191.62,106.67,80.42
2020M11,Poland,74.22,89.67,102.3,94.97,191.62,106.67,80.42
2020M11,Portugal,74.22,89.67,102.3,94.91,191.62,106.67,80.42
2020M11,Romania,74.22,89.67,102.3,94.8,191.62,106.67,80.42
2020M11,Slovenia,74.22,89.67,102.3,94.69,191.62,106.67,80.42
2020M11,Slovakia,74.22,89.67,102.3,94.63,191.62,106.67,80.42
2020M11,Finland,74.22,89.67,102.3,113.28,191.62,106.67,80.42
2020M11,Sweden,74.22,89.67,102.3,112.87,191.62,106.67,80.42
2020M12,EU,83.85,103.17,128.88,112.54,192.81,121.12,94.71
2020M12,Belgium,83.85,103.17,128.88,112.13,192.81,121.12,94.71
2020M12,Bulgaria,83.85,103.17,128.88,111.73,192.81,121.12,94.71
2020M12,Czechia,83.85,103.17,128.88,111.41,192.81,121.12,94.71
2020M12,Denmark,83.85,103.17,128.88,112.41,192.81,121.12,94.71
2020M12,Germany,83.85,103.17,128.88,111.7,192.81,121.12,94.71
2020M12,Estonia,83.85,103.17,128.88,111.06,192.81,121.12,94.71
2020M12,Ireland,83.85,103.17,128.88,110.43,192.81,121.12,94.71
2020M12,Greece,83.85,103.17,128.88,109.71,192.81,121.12,94.71
2020M12,Spain,83.85,103.17,128.88,109.0,192.81,121.12,94.71
2020M12,France,83.85,103.17,128.88,112.15,192.81,121.12,94.71
2020M12,Croatia,83.85,103.17,128.88,111.72,192.81,121.12,94.71
2020M12,Italy,83.85,103.17,128.88,111.24,192.81,121.12,94.71
2020M12,Cyprus,83.85,103.17,128.88,110.82,192.81,121.12,94.71
2020M12,Latvia,83.85,103.17,128.88,110.4,192.81,121.12,94.71
2020M12,Lithuania,83.85,103.17,128.88,109.91,192.81,121.12,94.71
2020M12,Luxembourg,83.85,103.17,128.88,108.36,192.81,121.12,94.71
2020M12,Hungary,83.85,103.17,128.88,107.02,192.81,121.12,94.71
2020M12,Malta,83.85,103.17,128.88,105.59,192.81,121.12,94.71
2020M12,Netherlands,83.85,103.17,128.88,104.25,192.81,121.12,94.71
2020M12,Austria,83.85,103.17,128.88,102.91,192.81,121.12,94.71
2020M12,Poland,83.85,103.17,128.88,101.47,192.81,121.12,94.71
2020M12,Portugal,83.85,103.17,128.88,114.27,192.81,121.12,94.71
2020M12,Romania,83.85,103.17,128.88,114.72,192.81,121.12,94.71
2020M12,Slovenia,83.85,103.17,128.88,115.05,192.81,121.12,94.71
2020M12,Slovakia,83.85,103.17,128.88,115.49,192.81,121.12,94.71
2020M12,Finland,83.85,103.17,128.88,115.93,192.81,121.12,94.71
2020M12,Sweden,83.85,103.17,128.88,116.27,192.81,121.12,94.71
2021M01,EU,90.02,92.34,138.0,106.09,191.48,125.18,93.35
2021M01,Belgium,90.02,92.34,138.0,108.22,191.48,125.18,93.35
2021M01,Bulgaria,90.02,92.34,138.0,110.35,191.48,125.18,93.35
2021M01,Czechia,90.02,92.34,138.0,112.48,191.48,125.18,93.35
2021M01,Denmark,90.02,92.34,138.0,114.61,191.48,125.18,93.35
2021M01,Germany,90.02,92.34,138.0,116.74,191.48,125.18,93.35
2021M01,Estonia,90.02,92.34,138.0,110.67,191.48,125.18,93.35
2021M01,Ireland,90.02,92.34,138.0,112.89,191.48,125.18,93.35
2021M01,Greece,90.02,92.34,138.0,115.11,191.48,125.18,93.35
2021M01,Spain,90.02,92.34,138.0,117.27,191.48,125.18,93.35
2021M01,France,90.02,92.34,138.0,119.5,191.48,125.18,93.35
2021M01,Croatia,90.02,92.34,138.0,121.72,191.48,125.18,93.35
2021M01,Italy,90.02,92.34,138.0,113.65,191.48,125.18,93.35
2021M01,Cyprus,90.02,92.34,138.0,115.88,191.48,125.18,93.35
2021M01,Latvia,90.02,92.34,138.0,118.21,191.48,125.18,93.35
2021M01,Lithuania,90.02,92.34,138.0,120.44,191.48,125.18,93.35
2021M01,Luxembourg,90.02,92.34,138.0,122.76,191.48,125.18,93.35
2021M01,Hungary,90.02,92.34,138.0,124.99,191.48,125.18,93.35
2021M01,Malta,90.02,92.34,138.0,113.04,191.48,125.18,93.35
2021M01,Netherlands,90.02,92.34,138.0,115.3,191.48,125.18,93.35
2021M01,Austria,90.02,92.34,138.0,117.56,191.48,125.18,93.35
2021M01,Poland,90.02,92.34,138.0,119.82,191.48,125.18,93.35
2021M01,Portugal,90.02,92.34,138.0,122.08,191.48,125.18,93.35
2021M01,Romania,90.02,92.34,138.0,124.34,191.48,125.18,93.35
2021M01,Slovenia,90.02,92.34,138.0,102.36,191.48,125.18,93.35
2021M01,Slovakia,90.02,92.34,138.0,104.42,191.48,125.18,93.35
2021M01,Finland,90.02,92.34,138.0,106.44,191.48,125.18,93.35
2021M01,Sweden,90.02,92.34,138.0,108.49,191.48,125.18,93.35
2021M02,EU,96.7,96.0,136.23,110.55,209.57,125.44,90.57
2021M02,Belgium,96.7,96.0,136.23,112.61,209.57,125.44,90.57
2021M02,Bulgaria,96.7,96.0,136.23,107.66,209.57,125.44,90.57
2021M02,Czechia,96.7,96.0,136.23,109.81,209.57,125.44,90.57
2021M02,Denmark,96.7,96.0,136.23,111.96,209.57,125.44,90.57
2021M02,Germany,96.7,96.0,136.23,114.11,209.57,125.44,90.57
2021M02,Estonia,96.7,96.0,136.23,116.27,209.57,125.44,90.57
2021M02,Ireland,96.7,96.0,136.23,118.42,209.57,125.44,90.57
2021M02,Greece,96.7,96.0,136.23,106.92,209.57,125.44,90.57
2021M02,Spain,96.7,96.0,136.23,109.03,209.57,125.44,90.57
2021M02,France,96.7,96.0,136.23,111.22,209.57,125.44,90.57
2021M02,Croatia,96.7,96.0,136.23,113.32,209.57,125.44,90.57
2021M02,Italy,96.7,96.0,136.23,115.51,209.57,125.44,90.57
2021M02,Cyprus,96.7,96.0,136.23,117.61,209.57,125.44,90.57
2021M02,Latvia,96.7,96.0,136.23,110.56,209.57,125.44,90.57
2021M02,Lithuania,96.7,96.0,136.23,112.76,209.57,125.44,90.57
2021M02,Luxembourg,96.7,96.0,136.23,114.97,209.57,125.44,90.57
2021M02,Hungary,96.7,96.0,136.23,117.18,209.57,125.44,90.57
2021M02,Malta,96.7,96.0,136.23,119.38,209.57,125.44,90.57
2021M02,Netherlands,96.7,96.0,136.23,121.64,209.57,125.44,90.57
2021M02,Austria,96.7,96.0,136.23,86.43,209.57,125.44,90.57
2021M02,Poland,96.7,96.0,136.23,88.13,209.57,125.44,90.57
2021M02,Portugal,96.7,96.0,136.23,89.89,209.57,125.44,90.57
2021M02,Romania,96.7,96.0,136.23,91.6,209.57,125.44,90.57
2021M02,Slovenia,96.7,96.0,136.23,93.36,209.57,125.44,90.57
2021M02,Slovakia,96.7,96.0,136.23,95.07,209.57,125.44,90.57
2021M02,Finland,96.7,96.0,136.23,88.83,209.57,125.44,90.57
2021M02,Sweden,96.7,96.0,136.23,90.61,209.57,125.44,90.57
2021M03,EU,115.23,98.46,154.08,92.39,220.76,144.57,99.03
2021M03,Belgium,115.23,98.46,154.08,94.17,220.76,144.57,99.03
2021M03,Bulgaria,115.23,98.46,154.08,95.95,220.76,144.57,99.03
2021M03,Czechia,115.23,98.46,154.08,97.73,220.76,144.57,99.03
2021M03,Denmark,115.23,98.46,154.08,116.33,220.76,144.57,99.03
2021M03,Germany,115.23,98.46,154.08,118.63,220.76,144.57,99.03
2021M03,Estonia,115.23,98.46,154.08,121.0,220.76,144.57,99.03
2021M03,Ireland,115.23,98.46,154.08,123.3,220.76,144.57,99.03
2021M03,Greece,115.23,98.46,154.08,125.61,220.76,144.57,99.03
2021M03,Spain,115.23,98.46,154.08,127.98,220.76,144.57,99.03
2021M03,France,115.23,98.46,154.08,101.1,220.76,144.57,99.03
2021M03,Croatia,115.23,98.46,154.08,103.1,220.76,144.57,99.03
2021M03,Italy,115.23,98.46,154.08,105.11,220.76,144.57,99.03
2021M03,Cyprus,115.23,98.46,154.08,107.19,220.76,144.57,99.03
2021M03,Latvia,115.23,98.46,154.08,109.19,220.76,144.57,99.03
2021M03,Lithuania,115.23,98.46,154.08,111.2,220.76,144.57,99.03
2021M03,Luxembourg,115.23,98.46,154.08,94.27,220.76,144.57,99.03
2021M03,Hungary,115.23,98.46,154.08,96.17,220.76,144.57,99.03
2021M03,Malta,115.23,98.46,154.08,98.03,220.76,144.57,99.03
2021M03,Netherlands,115.23,98.46,154.08,99.93,220.76,144.57,99.03
2021M03,Austria,115.23,98.46,154.08,101.83,220.76,144.57,99.03
2021M03,Poland,115.23,98.46,154.08,103.68,220.76,144.57,99.03
2021M03,Portugal,115.23,98.46,154.08,96.43,220.76,144.57,99.03
2021M03,Romania,115.23,98.46,154.08,98.36,220.76,144.57,99.03
2021M03,Slovenia,115.23,98.46,154.08,100.29,220.76,144.57,99.03
2021M03,Slovakia,115.23,98.46,154.08,102.22,220.76,144.57,99.03
2021M03,Finland,115.23,98.46,154.08,104.14,220.76,144.57,99.03
2021M03,Sweden,115.23,98.46,154.08,106.07,220.76,144.57,99.03
2021M04,EU,110.66,91.61,149.37,95.21,244.98,140.16,103.1
2021M04,Belgium,110.66,91.61,149.37,97.09,244.98,140.16,103.1
2021M04,Bulgaria,110.66,91.61,149.37,99.03,244.98,140.16,103.1
2021M04,Czechia,110.66,91.61,149.37,100.91,244.98,140.16,103.1
2021M04,Denmark,110.66,91.61,149.37,102.86,244.98,140.16,103.1
2021M04,Germany,110.66,91.61,149.37,104.74,244.98,140.16,103.1
2021M04,Estonia,110.66,91.61,149.37,107.32,244.98,140.16,103.1
2021M04,Ireland,110.66,91.61,149.37,109.43,244.98,140.16,103.1
2021M04,Greece,110.66,91.61,149.37,111.62,244.98,140.16,103.1
2021M04,Spain,110.66,91.61,149.37,113.73,244.98,140.16,103.1
2021M04,France,110.66,91.61,149.37,115.92,244.98,140.16,103.1
2021M04,Croatia,110.66,91.61,149.37,118.03,244.98,140.16,103.1
2021M04,Italy,110.66,91.61,149.37,116.21,244.98,140.16,103.1
2021M04,Cyprus,110.66,91.61,149.37,118.56,244.98,140.16,103.1
2021M04,Latvia,110.66,91.61,149.37,120.91,244.98,140.16,103.1
2021M04,Lithuania,110.66,91.61,149.37,123.16,244.98,140.16,103.1
2021M04,Luxembourg,110.66,91.61,149.37,125.5,244.98,140.16,103.1
2021M04,Hungary,110.66,91.61,149.37,127.85,244.98,140.16,103.1
2021M04,Malta,110.66,91.61,149.37,112.7,244.98,140.16,103.1
2021M04,Netherlands,110.66,91.61,149.37,114.93,244.98,140.16,103.1
2021M04,Austria,110.66,91.61,149.37,117.24,244.98,140.16,103.1
2021M04,Poland,110.66,91.61,149.37,119.47,244.98,140.16,103.1
2021M04,Portugal,110.66,91.61,149.37,121.69,244.98,140.16,103.1
2021M04,Romania,110.66,91.61,149.37,124.0,244.98,140.16,103.1
2021M04,Slovenia,110.66,91.61,149.37,84.9,244.98,140.16,103.1
2021M04,Slovakia,110.66,91.61,149.37,86.61,244.98,140.16,103.1
2021M04,Finland,110.66,91.61,149.37,88.32,244.98,140.16,103.1
2021M04,Sweden,110.66,91.61,149.37,89.97,244.98,140.16,103.1
2021M05,EU,118.38,103.32,190.36,91.68,221.22,158.18,111.34
2021M05,Belgium,118.38,103.32,190.36,93.39,221.22,158.18,111.34
2021M05,Bulgaria,118.38,103.32,190.36,107.18,221.22,158.18,111.34
2021M05,Czechia,118.38,103.32,190.36,109.32,221.22,158.18,111.34
2021M05,Denmark,118.38,103.32,190.36,111.46,221.22,158.18,111.34
2021M05,Germany,118.38,103.32,190.36,113.6,221.22,158.18,111.34
2021M05,Estonia,118.38,103.32,190.36,115.74,221.22,158.18,111.34
2021M05,Ireland,118.38,103.32,190.36,117.88,221.22,158.18,111.34
2021M05,Greece,118.38,103.32,190.36,112.57,221.22,158.18,111.34
2021M05,Spain,118.38,103.32,190.36,114.84,221.22,158.18,111.34
2021M05,France,118.38,103.32,190.36,117.04,221.22,158.18,111.34
2021M05,Croatia,118.38,103.32,190.36,119.31,221.22,158.18,111.34
2021M05,Italy,118.38,103.32,190.36,121.59,221.22,158.18,111.34
2021M05,Cyprus,118.38,103.32,190.36,123.8,221.22,158.18,111.34
2021M05,Latvia,118.38,103.32,190.36,115.57,221.22,158.18,111.34
2021M05,Lithuania,118.38,103.32,190.36,117.88,221.22,158.18,111.34
2021M05,Luxembourg,118.38,103.32,190.36,120.19,221.22,158.18,111.34
2021M05,Hungary,118.38,103.32,190.36,122.5,221.22,158.18,111.34
2021M05,Malta,118.38,103.32,190.36,124.82,221.22,158.18,111.34
2021M05,Netherlands,118.38,103.32,190.36,127.13,221.22,158.18,111.34
2021M05,Austria,118.38,103.32,190.36,94.53,221.22,158.18,111.34
2021M05,Poland,118.38,103.32,190.36,96.41,221.22,158.18,111.34
2021M05,Portugal,118.38,103.32,190.36,98.29,221.22,158.18,111.34
2021M05,Romania,118.38,103.32,190.36,100.18,221.22,158.18,111.34
2021M05,Slovenia,118.38,103.32,190.36,102.06,221.22,158.18,111.34
2021M05,Slovakia,118.38,103.32,190.36,104.0,221.22,158.18,111.34
2021M05,Finland,118.38,103.32,190.36,110.99,221.22,158.18,111.34
2021M05,Sweden,118.38,103.32,190.36,113.19,221.22,158.18,111.34
2021M06,EU,124.04,106.77,205.82,115.4,223.54,164.92,115.04
2021M06,Belgium,124.04,106.77,205.82,117.68,223.54,164.92,115.04
2021M06,Bulgaria,124.04,106.77,205.82,119.88,223.54,164.92,115.04
2021M06,Czechia,124.04,106.77,205.82,122.09,223.54,164.92,115.04
2021M06,Denmark,124.04,106.77,205.82,108.37,223.54,164.92,115.04
2021M06,Germany,124.04,106.77,205.82,110.5,223.54,164.92,115.04
2021M06,Estonia,124.04,106.77,205.82,112.72,223.54,164.92,115.04
2021M06,Ireland,124.04,106.77,205.82,114.86,223.54,164.92,115.04
2021M06,Greece,124.04,106.77,205.82,117.0,223.54,164.92,115.04
2021M06,Spain,124.04,106.77,205.82,119.22,223.54,164.92,115.04
2021M06,France,124.04,106.77,205.82,109.49,223.54,164.92,115.04
2021M06,Croatia,124.04,106.77,205.82,111.67,223.54,164.92,115.04
2021M06,Italy,124.04,106.77,205.82,113.85,223.54,164.92,115.04
2021M06,Cyprus,124.04,106.77,205.82,116.08,223.54,164.92,115.04
2021M06,Latvia,124.04,106.77,205.82,118.25,223.54,164.92,115.04
2021M06,Lithuania,124.04,106.77,205.82,120.43,223.54,164.92,115.04
2021M06,Luxembourg,124.04,106.77,205.82,100.11,223.54,164.92,115.04
2021M06,Hungary,124.04,106.77,205.82,102.12,223.54,164.92,115.04
2021M06,Malta,124.04,106.77,205.82,104.13,223.54,164.92,115.04
2021M06,Netherlands,124.04,106.77,205.82,106.14,223.54,164.92,115.04
2021M06,Austria,124.04,106.77,205.82,108.16,223.54,164.92,115.04
2021M06,Poland,124.04,106.77,205.82,110.07,223.54,164.92,115.04
2021M06,Portugal,124.04,106.77,205.82,116.7,223.54,164.92,115.04
2021M06,Romania,124.04,106.77,205.82,119.02,223.54,164.92,115.04
2021M06,Slovenia,124.04,106.77,205.82,121.34,223.54,164.92,115.04
2021M06,Slovakia,124.04,106.77,205.82,123.67,223.54,164.92,115.04
2021M06,Finland,124.04,106.77,205.82,125.99,223.54,164.92,115.04
2021M06,Sweden,124.04,106.77,205.82,128.32,223.54,164.92,115.04
2021M07,EU,136.73,131.74,239.76,118.82,260.65,151.23,116.96
2021M07,Belgium,136.73,131.74,239.76,121.21,260.65,151.23,116.96
2021M07,Bulgaria,136.73,131.74,239.76,123.56,260.65,151.23,116.96
2021M07,Czechia,136.73,131.74,239.76,125.97,260.65,151.23,116.96
2021M07,Denmark,136.73,131.74,239.76,128.33,260.65,151.23,116.96
2021M07,Germany,136.73,131.74,239.76,130.74,260.65,151.23,116.96
2021M07,Estonia,136.73,131.74,239.76,123.95,260.65,151.23,116.96
2021M07,Ireland,136.73,131.74,239.76,126.44,260.65,151.23,116.96
2021M07,Greece,136.73,131.74,239.76,128.91,260.65,151.23,116.96
2021M07,Spain,136.73,131.74,239.76,131.37,260.65,151.23,116.96
2021M07,France,136.73,131.74,239.76,133.89,260.65,151.23,116.96
2021M07,Croatia,136.73,131.74,239.76,136.35,260.65,151.23,116.96
2021M07,Italy,136.73,131.74,239.76,127.29,260.65,151.23,116.96
2021M07,Cyprus,136.73,131.74,239.76,129.84,260.65,151.23,116.96
2021M07,Latvia,136.73,131.74,239.76,132.35,260.65,151.23,116.96
2021M07,Lithuania,136.73,131.74,239.76,134.96,260.65,151.23,116.96
2021M07,Luxembourg,136.73,131.74,239.76,137.47,260.65,151.23,116.96
2021M07,Hungary,136.73,131.74,239.76,140.07,260.65,151.23,116.96
2021M07,Malta,136.73,131.74,239.76,126.6,260.65,151.23,116.96
